id,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,alcohol,amphet,amyl,benzos,caff,cannabis,choc,coke,crack,ecstasy,heroin,ketamine,legalh,lsd,meth,mushrooms,nicotine,semer,vsa
865,2,0,6,1,1,-1.86962,1.2861,2.1532400000000003,0.7609600000000001,0.9394899999999999,-0.71126,0.07987000000000001,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
866,2,0,6,5,1,1.6038299999999999,-0.57545,-0.17779,-1.6209,-0.65253,-0.71126,0.7654,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
867,2,1,6,2,1,-0.14882,1.11406,-0.58331,-0.60633,-0.78155,0.88113,0.07987000000000001,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
868,2,0,6,1,1,0.41667,-1.09207,0.58331,0.59042,-0.78155,0.19268,-0.21575,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
869,2,1,6,2,1,-0.051879999999999996,1.2861,1.43533,0.7609600000000001,2.04506,0.52975,1.2247,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
870,2,1,6,2,1,-1.32828,0.32197,0.7233,0.9415600000000001,1.6308799999999999,-0.71126,0.40148,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
871,4,0,0,0,1,1.6038299999999999,-0.69509,0.8830899999999999,-0.30172,-1.7816900000000002,1.29221,1.92173,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
872,1,0,5,2,1,0.9109299999999999,-0.80615,1.0623799999999999,-0.45321000000000006,1.1340700000000001,0.88113,1.92173,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
873,2,0,2,2,1,0.22393000000000002,1.58487,0.14143,-1.6209,-1.0145,0.52975,0.40148,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
874,1,1,2,2,1,-0.67825,-0.43998999999999994,-0.019280000000000002,0.59042,-0.27607,-0.71126,-0.8463700000000001,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
875,2,1,6,0,1,1.49158,-1.7625,0.14143,-0.7609600000000001,-2.4231700000000003,-0.71126,-2.07848,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
876,1,1,2,2,1,0.22393000000000002,-1.09207,-0.58331,0.28783000000000003,-1.0145,0.52975,-0.21575,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
877,2,1,6,2,2,0.73545,0.32197,1.43533,-0.01729,-0.78155,1.8620299999999999,1.92173,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
878,0,0,0,2,2,1.23461,-2.11437,0.7233,-1.92595,-0.40581,2.90161,0.7654,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
879,1,0,6,4,1,-0.92104,0.47617,0.7233,0.43851999999999997,-2.18109,1.8620299999999999,1.92173,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0
880,2,1,5,2,1,-0.58016,1.45421,0.8830899999999999,-0.01729,0.12330999999999999,0.88113,0.40148,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
881,1,0,2,2,1,1.23461,0.0033200000000000005,-0.31776,-0.15487,-0.14277,1.29221,0.7654,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
882,2,1,7,2,1,0.62967,-0.15487,0.8830899999999999,-0.45321000000000006,-1.3850200000000001,0.19268,1.92173,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
883,0,0,6,2,1,1.6038299999999999,-1.09207,0.29338000000000003,-0.60633,-0.78155,1.8620299999999999,0.40148,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
884,1,1,6,2,1,-1.1943,1.45421,1.24033,-0.91699,-0.14277,0.52975,1.2247,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
885,2,0,6,2,1,0.04257,1.2861,0.7233,0.28783000000000003,-0.65253,0.19268,0.7654,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
886,2,0,6,2,2,1.49158,0.0033200000000000005,0.29338000000000003,0.7609600000000001,-0.14277,-0.21711999999999998,0.7654,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
887,1,0,6,3,1,1.02119,-2.72827,0.14143,-0.01729,-0.14277,0.19268,0.07987000000000001,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
888,2,0,5,0,1,0.41667,-0.43998999999999994,0.14143,-0.30172,-0.00665,0.88113,0.40148,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
889,2,0,5,0,1,-0.46725,2.57309,0.7233,1.45039,0.12330999999999999,0.19268,1.2247,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
890,2,1,6,2,1,-1.05308,1.45421,1.6565299999999998,1.81866,-0.78155,0.19268,-0.52593,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
891,2,1,6,2,1,0.41667,0.80523,1.24033,1.11406,0.5848899999999999,-0.71126,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
892,2,0,6,2,2,0.13606,0.9624799999999999,1.0623799999999999,0.59042,0.5848899999999999,-0.71126,0.7654,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
893,1,0,6,5,1,-1.5507799999999998,2.127,0.8830899999999999,-0.01729,0.9394899999999999,-0.21711999999999998,0.40148,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
894,1,0,6,3,1,0.13606,-0.43998999999999994,-1.82919,-2.35413,-0.14277,0.52975,0.7654,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
895,1,0,6,2,1,1.02119,-1.50796,0.29338000000000003,-3.00537,-1.5184,1.29221,1.92173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
896,1,1,8,0,1,3.27393,-2.11437,-0.8473200000000001,-1.07533,-2.30408,0.52975,-1.18084,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
897,2,0,6,3,1,-1.43907,-1.7625,-0.019280000000000002,-2.35413,-0.27607,0.52975,0.7654,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1
898,2,1,0,0,1,-1.86962,-0.30033000000000004,0.14143,0.13136,-0.65253,-0.71126,0.07987000000000001,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
899,1,0,2,2,1,-0.79151,1.11406,-0.17779,0.13136,0.41594,-0.21711999999999998,0.07987000000000001,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
900,1,0,5,2,1,1.8399,-0.30033000000000004,-0.45174,-0.45321000000000006,-1.0145,1.8620299999999999,1.92173,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
901,2,1,6,2,1,1.8399,-0.9477899999999999,-0.97631,-0.91699,-1.0145,2.90161,1.92173,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
902,2,0,5,1,1,-2.52197,1.74091,-1.55521,-3.4643599999999997,-0.14277,0.52975,1.2247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
903,2,0,6,0,5,0.04257,-0.9477899999999999,0.44585,-0.60633,-0.89891,0.52975,1.2247,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
904,1,1,2,2,1,0.22393000000000002,-0.69509,0.29338000000000003,-0.60633,-1.13788,0.52975,0.40148,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
905,2,0,3,2,1,-0.051879999999999996,0.9624799999999999,-0.019280000000000002,0.43851999999999997,-0.65253,0.88113,1.2247,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
906,0,1,5,2,1,1.02119,-0.30033000000000004,1.0623799999999999,-1.07533,0.41594,-1.37983,-0.8463700000000001,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
907,2,0,6,2,1,1.37297,-0.15487,-0.17779,-2.35413,-1.13788,0.88113,0.40148,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
908,1,0,0,3,1,0.41667,0.32197,0.14143,-0.01729,2.04506,-0.71126,-0.52593,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
909,0,0,5,4,1,-1.32828,0.32197,-0.71727,-1.34289,0.41594,0.52975,1.2247,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
910,2,0,6,2,2,-0.24649000000000001,0.0033200000000000005,-0.31776,0.7609600000000001,-0.78155,-1.37983,1.92173,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
911,2,0,5,2,1,0.13606,0.63779,-0.019280000000000002,-1.34289,-0.00665,0.88113,0.7654,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
912,1,1,6,2,2,1.37297,0.47617,1.0623799999999999,-0.91699,-1.7816900000000002,1.8620299999999999,1.2247,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
913,2,1,6,2,1,2.127,-2.72827,-1.97495,-0.01729,-1.3850200000000001,0.52975,-0.8463700000000001,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
914,2,0,6,2,1,0.73545,-1.37639,-0.71727,-1.34289,-0.78155,-0.21711999999999998,0.7654,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
915,0,0,5,2,1,0.31287,-1.50796,-1.68062,-1.6209,0.7583,-0.71126,0.40148,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
916,2,1,6,2,1,-1.1943,2.32338,1.24033,0.9415600000000001,0.9394899999999999,0.19268,0.7654,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
917,1,1,8,2,1,2.28554,-2.5383,-0.58331,-2.21844,-3.15735,1.8620299999999999,1.2247,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0
918,2,0,3,2,3,0.22393000000000002,0.0033200000000000005,-0.019280000000000002,-0.45321000000000006,0.9394899999999999,-0.71126,-0.21575,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
919,1,0,4,2,1,0.41667,-0.15487,-0.17779,-0.15487,-0.52745,0.19268,0.7654,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
920,2,1,6,2,1,1.72012,-1.6334,-0.17779,1.6110799999999998,0.41594,0.52975,1.2247,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
921,2,0,3,1,1,0.22393000000000002,1.45421,2.1532400000000003,-0.30172,-1.0145,1.8620299999999999,1.92173,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
922,0,0,2,0,1,-0.24649000000000001,-0.30033000000000004,-0.71727,-0.7609600000000001,0.12330999999999999,1.29221,0.07987000000000001,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
923,2,0,6,3,1,-1.1943,0.47617,1.0623799999999999,-1.34289,0.41594,-0.21711999999999998,1.2247,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
924,2,0,7,4,1,0.13606,-0.30033000000000004,-0.019280000000000002,0.43851999999999997,-1.13788,-0.21711999999999998,0.40148,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
925,2,0,6,2,1,-1.1943,-1.37639,-0.71727,-1.21213,-1.13788,0.19268,-0.21575,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
926,1,0,3,2,1,1.23461,-1.23177,-2.39883,-1.07533,-0.78155,1.29221,-0.21575,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
927,2,0,4,2,1,1.02119,-1.50796,0.29338000000000003,0.13136,-0.89891,0.52975,0.07987000000000001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
928,2,0,0,2,1,-0.79151,1.2861,0.58331,1.11406,-0.65253,-0.21711999999999998,0.7654,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1
929,1,0,6,2,1,0.22393000000000002,-1.23177,0.8830899999999999,-0.7609600000000001,-0.27607,-0.21711999999999998,0.7654,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1
930,1,0,6,2,1,-0.58016,1.45421,1.6565299999999998,1.6110799999999998,0.5848899999999999,0.19268,1.2247,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
931,2,1,6,0,2,-0.24649000000000001,0.9624799999999999,0.7233,0.28783000000000003,-0.27607,0.52975,0.07987000000000001,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
932,0,0,4,0,1,-0.67825,-0.69509,-0.58331,0.13136,-0.65253,-1.37983,-0.8463700000000001,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
933,1,1,5,4,1,0.73545,-0.69509,1.24033,0.9415600000000001,0.41594,0.52975,0.7654,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0
934,2,1,8,2,1,1.13281,-1.92173,-0.019280000000000002,1.11406,-0.78155,-0.21711999999999998,1.92173,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
935,2,1,5,0,1,-0.24649000000000001,0.0033200000000000005,1.0623799999999999,0.59042,2.04506,-0.71126,-0.52593,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
936,2,1,6,2,1,-1.32828,1.11406,1.24033,0.28783000000000003,-0.78155,1.8620299999999999,1.92173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
937,2,1,6,2,1,2.28554,-0.69509,0.29338000000000003,0.13136,-0.78155,0.52975,0.7654,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
938,2,0,0,0,1,0.41667,1.2861,1.0623799999999999,-0.01729,-0.40581,0.52975,0.07987000000000001,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
939,2,0,6,3,1,-0.051879999999999996,0.32197,0.58331,0.59042,-0.89891,0.88113,1.2247,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
940,2,1,5,0,1,0.31287,0.32197,-0.019280000000000002,-0.60633,0.7583,-0.71126,0.40148,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
941,2,0,6,3,1,0.41667,-0.43998999999999994,1.0623799999999999,-1.47955,-0.14277,-0.21711999999999998,0.7654,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
942,1,1,3,3,1,0.9109299999999999,1.2861,1.0623799999999999,-0.7609600000000001,1.46191,0.19268,0.40148,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
943,1,0,0,2,2,-0.46725,2.32338,2.44904,1.2861,1.3061200000000002,-0.21711999999999998,0.40148,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
944,2,1,6,2,0,1.6038299999999999,-0.80615,0.58331,0.43851999999999997,-1.13788,0.88113,0.7654,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
945,1,1,2,2,1,1.02119,-0.30033000000000004,0.44585,0.7609600000000001,-1.25773,1.29221,0.7654,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
946,2,1,6,2,1,-0.34799,-1.09207,-0.58331,1.45039,-0.89891,-0.71126,-1.5485799999999998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
947,2,0,3,2,1,-0.67825,-0.30033000000000004,-1.1190200000000001,-0.7609600000000001,-1.5184,0.88113,-0.21575,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
948,1,0,0,0,1,2.127,-1.37639,0.14143,-0.30172,-1.6410099999999999,1.29221,-0.21575,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0
949,1,1,3,1,1,0.41667,0.0033200000000000005,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
950,0,0,0,2,1,1.6038299999999999,-1.7625,-0.019280000000000002,0.13136,-1.5184,0.88113,-0.52593,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
951,2,1,5,2,1,0.62967,0.0033200000000000005,0.44585,-0.45321000000000006,-0.65253,-0.21711999999999998,0.40148,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
952,2,1,6,2,1,-1.1943,0.32197,1.8851099999999998,0.59042,-0.14277,2.90161,1.92173,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
953,2,0,6,2,1,0.41667,0.16767,0.29338000000000003,-0.30172,-0.27607,1.8620299999999999,0.7654,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
954,1,1,5,0,1,1.02119,-0.9477899999999999,-0.019280000000000002,-0.30172,-1.6410099999999999,0.52975,0.7654,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
955,2,0,6,3,1,1.37297,-0.80615,-0.31776,-0.15487,-0.78155,-0.71126,-1.18084,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
956,2,0,0,2,1,1.8399,-0.57545,-0.019280000000000002,-1.47955,-2.90161,1.8620299999999999,1.2247,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
957,4,0,5,2,1,-1.1943,-0.57545,-0.58331,0.13136,0.41594,-0.71126,-0.8463700000000001,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
958,0,0,0,0,1,-1.43907,-0.30033000000000004,0.14143,1.2861,1.3061200000000002,-0.71126,-1.18084,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
959,2,0,6,3,1,-0.24649000000000001,1.58487,-0.019280000000000002,-1.21213,2.04506,-0.21711999999999998,0.7654,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
960,2,1,5,3,1,0.04257,0.16767,1.43533,1.11406,-0.65253,0.52975,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
961,4,1,6,2,1,-0.051879999999999996,-0.69509,0.7233,2.03972,-0.40581,-0.21711999999999998,-0.21575,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
962,2,0,0,4,1,0.31287,0.9624799999999999,1.0623799999999999,0.28783000000000003,-0.27607,1.8620299999999999,1.92173,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
963,1,0,6,2,1,-0.34799,0.32197,1.8851099999999998,0.7609600000000001,-1.13788,0.88113,0.40148,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
964,0,0,6,0,1,0.62967,-1.92173,-0.019280000000000002,0.13136,-0.00665,0.19268,1.2247,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
965,2,0,6,2,1,-0.92104,1.2861,-0.45174,0.7609600000000001,0.25953000000000004,-0.21711999999999998,0.40148,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
966,1,1,2,2,1,-1.1943,0.0033200000000000005,0.7233,0.43851999999999997,-0.27607,0.19268,0.40148,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
967,2,0,2,0,1,-0.92104,1.11406,-0.019280000000000002,0.28783000000000003,0.41594,0.19268,1.2247,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
968,2,1,6,2,1,-0.58016,0.32197,0.58331,1.11406,0.25953000000000004,-0.71126,-0.52593,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
969,2,1,6,2,1,-0.24649000000000001,0.16767,1.8851099999999998,1.45039,-0.40581,1.29221,1.2247,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
970,2,0,6,2,5,-1.5507799999999998,1.2861,1.0623799999999999,-1.47955,0.9394899999999999,-0.21711999999999998,0.7654,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
971,5,0,1,3,2,-1.86962,1.2861,0.58331,1.11406,0.7583,0.52975,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
972,0,1,5,1,1,0.22393000000000002,0.0033200000000000005,-0.17779,-0.60633,-0.52745,0.88113,0.7654,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
973,1,0,6,1,1,0.41667,-1.6334,0.58331,-1.07533,0.9394899999999999,-0.21711999999999998,0.40148,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
974,2,0,6,2,1,1.49158,-1.23177,-1.1190200000000001,0.13136,-0.52745,-0.71126,0.40148,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
975,2,0,6,2,1,-1.86962,2.127,1.24033,1.45039,0.5848899999999999,-0.71126,1.92173,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
976,2,0,6,2,1,1.23461,0.0033200000000000005,1.0623799999999999,-1.21213,-0.78155,0.52975,1.92173,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
977,3,0,2,2,1,-2.21844,0.0033200000000000005,0.58331,0.7609600000000001,0.7583,0.52975,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,2,0,6,2,1,-0.58016,1.11406,0.7233,0.59042,-0.00665,-0.21711999999999998,-0.52593,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
979,0,1,2,0,1,-0.58016,1.45421,-1.2755299999999998,1.6110799999999998,-0.40581,1.29221,1.2247,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
980,4,1,6,2,1,1.23461,-1.09207,-0.45174,-0.15487,0.7583,-0.71126,-0.21575,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
981,1,1,1,2,4,0.62967,0.16767,0.7233,-0.60633,-0.27607,-0.71126,-0.8463700000000001,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
982,2,0,6,3,1,0.41667,-0.15487,0.14143,-0.7609600000000001,0.41594,-0.21711999999999998,0.07987000000000001,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
983,2,0,6,0,1,1.02119,1.11406,-1.1190200000000001,-0.91699,-1.0145,0.88113,1.2247,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
984,1,1,5,2,1,0.62967,-0.15487,1.8851099999999998,-1.772,1.1340700000000001,0.52975,1.2247,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
985,2,0,6,2,1,-0.14882,-0.15487,1.24033,0.9415600000000001,-0.14277,0.88113,1.92173,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
986,2,0,6,3,1,-0.14882,0.32197,1.24033,-0.45321000000000006,-0.89891,0.52975,1.2247,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
987,2,0,0,2,1,0.73545,-0.80615,-0.71727,-0.45321000000000006,0.25953000000000004,0.88113,0.07987000000000001,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
988,1,0,6,2,1,1.72012,0.63779,0.44585,-1.34289,-2.18109,1.29221,1.2247,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
989,2,0,6,2,1,1.02119,-1.50796,0.44585,-0.01729,-0.89891,-0.71126,0.07987000000000001,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
990,1,0,5,2,1,-0.79151,0.0033200000000000005,0.14143,-1.07533,-0.27607,1.29221,1.2247,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
991,2,0,6,2,1,1.72012,-0.57545,1.6565299999999998,0.13136,-0.40581,0.88113,1.2247,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
992,2,0,6,4,1,0.31287,1.74091,0.29338000000000003,-0.7609600000000001,-1.7816900000000002,1.8620299999999999,1.92173,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
993,5,0,0,3,1,-0.79151,0.32197,0.58331,0.13136,-0.00665,-0.21711999999999998,-0.21575,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
994,1,0,5,0,1,-1.1943,0.80523,1.43533,2.23427,1.1340700000000001,-0.21711999999999998,0.40148,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
995,2,0,6,2,1,0.52135,0.80523,0.7233,0.9415600000000001,-0.78155,0.52975,1.2247,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
996,2,0,2,3,1,-0.79151,-0.30033000000000004,-0.31776,-0.91699,-0.14277,0.52975,0.7654,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0
997,2,0,2,0,1,-0.79151,0.9624799999999999,-0.45174,0.43851999999999997,0.7583,0.88113,0.7654,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
998,1,0,2,0,1,1.13281,-0.30033000000000004,0.8830899999999999,-0.60633,0.9394899999999999,-0.21711999999999998,0.07987000000000001,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
999,1,1,1,2,1,-1.05308,0.80523,-0.31776,-0.15487,0.9394899999999999,-0.21711999999999998,-0.52593,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
1000,2,0,6,2,1,-0.67825,0.47617,-0.17779,0.13136,1.46191,-0.71126,-1.18084,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1001,2,0,4,6,1,1.23461,-1.09207,-0.31776,-0.15487,-0.65253,1.29221,0.7654,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1002,2,0,6,2,1,-0.051879999999999996,0.9624799999999999,-1.2755299999999998,-2.35413,-0.89891,1.29221,1.92173,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
1003,4,1,6,3,1,-0.34799,0.16767,0.14143,0.43851999999999997,0.7583,-1.37983,-1.18084,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1004,2,0,6,3,1,2.127,-1.7625,-0.31776,-1.47955,0.25953000000000004,-1.37983,-0.52593,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
1005,2,0,3,1,1,1.8399,-2.21069,-1.1190200000000001,-0.45321000000000006,-3.4643599999999997,-0.21711999999999998,-1.18084,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1
1006,2,0,3,2,3,0.82562,-1.50796,-1.82919,-0.01729,-1.6410099999999999,1.29221,1.2247,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
1007,2,1,3,2,1,1.8399,-0.9477899999999999,0.8830899999999999,0.13136,-0.89891,-0.71126,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1008,2,0,6,2,1,-0.051879999999999996,0.16767,1.6565299999999998,0.9415600000000001,-0.00665,0.19268,0.40148,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
1009,4,0,2,3,1,0.62967,-1.23177,-0.58331,-0.45321000000000006,-1.13788,-0.21711999999999998,-0.21575,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1
